Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
26-Apr-21,EQ,935.00,956.00,930.05,925.60,942.50,940.75,942.98,956.00,262.45,21234858,"20,02,40,66,611.35",274958
27-Apr-21,EQ,948.30,983.00,944.30,940.75,982.00,977.75,965.43,983.00,262.45,24904515,"24,04,34,62,401.50",331493
28-Apr-21,EQ,985.00,986.00,962.00,977.75,971.00,971.40,972.08,986.00,262.45,20447968,"19,87,70,03,898.35",255599
29-Apr-21,EQ,983.00,1036.95,983.00,971.40,1035.00,1031.35,1015.76,1036.95,262.45,44718647,"45,42,35,91,343.45",554647
30-Apr-21,EQ,1024.00,1052.60,1011.10,1031.35,1025.60,1034.00,1031.95,1052.60,262.45,28129738,"29,02,85,37,385.50",385840
03-May-21,EQ,1031.95,1069.00,1018.50,1034.00,1067.10,1064.75,1047.74,1069.00,262.45,26484100,"27,74,84,24,330.00",338503
04-May-21,EQ,1074.45,1086.65,1057.55,1064.75,1066.85,1063.85,1072.68,1086.65,262.45,24961628,"26,77,58,68,250.65",309589
05-May-21,EQ,1084.00,1088.35,1047.00,1063.85,1071.05,1070.15,1067.25,1088.35,262.45,19249839,"20,54,43,63,912.95",269242
06-May-21,EQ,1055.00,1129.00,1042.50,1070.15,1103.00,1100.90,1103.47,1129.00,262.45,46434537,"51,23,91,88,167.35",681778
07-May-21,EQ,1135.00,1192.00,1130.10,1100.90,1183.60,1182.35,1163.52,1192.00,262.45,54075433,"62,91,77,75,342.00",728233
10-May-21,EQ,1210.00,1229.00,1200.00,1182.35,1218.50,1216.35,1214.33,1229.00,262.45,28080884,"34,09,94,93,809.45",417490
11-May-21,EQ,1190.00,1246.00,1176.90,1216.35,1230.00,1233.90,1217.71,1246.00,262.45,41108381,"50,05,80,54,090.20",569871
12-May-21,EQ,1231.95,1246.85,1163.25,1233.90,1175.00,1179.15,1212.56,1246.85,262.45,30889192,"37,45,49,43,942.30",468627
14-May-21,EQ,1185.00,1185.00,1115.20,1179.15,1130.05,1132.10,1143.25,1246.85,262.45,37648032,"43,04,10,05,388.50",597919
17-May-21,EQ,1138.00,1158.20,1103.50,1132.10,1153.45,1150.85,1128.94,1246.85,262.45,28753430,"32,46,09,24,909.10",414106
18-May-21,EQ,1175.00,1196.45,1157.05,1150.85,1179.45,1180.00,1180.26,1246.85,262.45,24573880,"29,00,36,46,810.20",352679
19-May-21,EQ,1173.00,1189.55,1158.00,1180.00,1161.00,1164.25,1171.83,1246.85,262.45,17435026,"20,43,08,22,775.25",264120
20-May-21,EQ,1131.10,1135.50,1098.05,1164.25,1104.90,1105.05,1113.32,1246.85,262.45,28446253,"31,66,98,51,246.20",452379
21-May-21,EQ,1114.00,1123.90,1105.85,1105.05,1112.00,1113.10,1115.07,1246.85,262.45,14104926,"15,72,79,54,213.70",210863
24-May-21,EQ,1108.00,1108.95,1082.10,1113.10,1091.50,1092.00,1093.18,1246.85,277.00,18923842,"20,68,72,05,791.85",322358
25-May-21,EQ,1101.95,1125.95,1100.00,1092.00,1105.35,1105.20,1111.75,1246.85,277.00,18113752,"20,13,79,71,434.75",266155
26-May-21,EQ,1090.50,1094.00,1072.50,1105.20,1080.05,1082.15,1082.72,1246.85,277.00,15432703,"16,70,93,52,126.00",249398
27-May-21,EQ,1082.15,1109.75,1075.00,1082.15,1101.90,1096.65,1093.38,1246.85,277.00,22791032,"24,91,92,51,285.25",292218
28-May-21,EQ,1131.00,1143.60,1097.45,1096.65,1104.00,1103.50,1123.52,1246.85,277.00,19208581,"21,58,12,20,030.25",286542
31-May-21,EQ,1112.00,1129.65,1099.00,1103.50,1127.05,1125.65,1116.06,1246.85,300.00,15428647,"17,21,93,10,719.90",256408
01-Jun-21,EQ,1120.00,1123.00,1085.50,1125.65,1100.70,1100.90,1099.68,1246.85,300.00,17690925,"19,45,43,41,857.60",316676
02-Jun-21,EQ,1105.00,1129.80,1104.00,1100.90,1129.55,1124.05,1116.07,1246.85,300.00,12862591,"14,35,55,87,812.05",202165
03-Jun-21,EQ,1129.55,1139.75,1113.00,1124.05,1117.55,1122.00,1125.33,1246.85,300.00,12109477,"13,62,71,06,848.35",206951
04-Jun-21,EQ,1116.00,1128.80,1107.00,1122.00,1120.00,1120.70,1116.20,1246.85,300.00,9713347,"10,84,20,04,340.30",160001
07-Jun-21,EQ,1130.00,1150.00,1125.55,1120.70,1128.45,1128.70,1136.33,1246.85,300.00,12218592,"13,88,43,74,724.30",197050
08-Jun-21,EQ,1132.70,1132.70,1100.05,1128.70,1110.00,1111.10,1110.00,1246.85,300.00,10834373,"12,02,61,37,998.05",191239
09-Jun-21,EQ,1117.00,1128.00,1093.95,1111.10,1100.00,1101.00,1109.80,1246.85,300.00,11114338,"12,33,47,16,005.65",204628
10-Jun-21,EQ,1109.30,1125.80,1102.90,1101.00,1116.00,1114.45,1115.83,1246.85,300.00,7776764,"8,67,75,78,776.60",129554
11-Jun-21,EQ,1127.80,1164.60,1113.10,1114.45,1163.10,1158.35,1138.98,1246.85,300.00,17445856,"19,87,04,03,850.40",263906
14-Jun-21,EQ,1168.00,1178.65,1140.00,1158.35,1164.50,1164.80,1166.05,1246.85,301.30,16031264,"18,69,31,78,119.75",279545
15-Jun-21,EQ,1170.00,1186.80,1160.10,1164.80,1173.00,1174.30,1176.27,1246.85,301.30,9768102,"11,48,99,17,319.05",192729
16-Jun-21,EQ,1169.00,1184.75,1131.65,1174.30,1140.00,1142.15,1150.86,1246.85,301.30,17521107,"20,16,44,13,988.70",327146
17-Jun-21,EQ,1118.95,1133.80,1095.65,1142.15,1105.50,1103.75,1112.10,1246.85,301.30,16207687,"18,02,45,97,695.60",314441
18-Jun-21,EQ,1105.00,1109.90,1050.25,1103.75,1095.15,1092.30,1081.54,1246.85,301.30,40347077,"43,63,70,94,872.50",425612
21-Jun-21,EQ,1070.00,1109.00,1063.65,1092.30,1106.00,1106.15,1093.29,1246.85,312.10,13001432,"14,21,43,10,071.05",230827
22-Jun-21,EQ,1114.20,1131.00,1106.50,1106.15,1109.75,1112.30,1118.56,1246.85,312.10,9024634,"10,09,46,35,818.35",165896
23-Jun-21,EQ,1120.50,1127.55,1097.85,1112.30,1101.70,1100.10,1113.57,1246.85,312.10,7806336,"8,69,28,92,936.40",135920
24-Jun-21,EQ,1105.00,1120.50,1098.45,1100.10,1119.00,1113.15,1111.66,1246.85,312.10,7239470,"8,04,78,56,838.60",111903
25-Jun-21,EQ,1135.00,1170.00,1130.00,1113.15,1165.50,1165.25,1157.46,1246.85,312.10,18022770,"20,86,06,37,702.50",297315
28-Jun-21,EQ,1174.00,1189.00,1163.00,1165.25,1185.00,1184.00,1178.64,1246.85,312.10,11660335,"13,74,33,23,937.65",188990
29-Jun-21,EQ,1184.50,1192.00,1165.55,1184.00,1174.25,1172.55,1176.74,1246.85,312.10,7803759,"9,18,30,11,302.90",152319
30-Jun-21,EQ,1181.05,1191.00,1162.80,1172.55,1164.95,1166.60,1179.73,1246.85,312.10,8043267,"9,48,88,62,908.35",152274
01-Jul-21,EQ,1171.90,1176.80,1156.45,1166.60,1162.90,1163.55,1166.47,1246.85,312.10,5614928,"6,54,96,50,935.90",102568
02-Jul-21,EQ,1166.00,1166.80,1130.20,1163.55,1137.90,1136.00,1144.91,1246.85,312.10,7573407,"8,67,09,00,665.50",144117
05-Jul-21,EQ,1146.00,1161.80,1136.00,1136.00,1158.50,1156.85,1148.17,1246.85,328.05,7679900,"8,81,78,45,701.80",151161
06-Jul-21,EQ,1158.65,1178.00,1150.25,1156.85,1165.90,1167.25,1165.16,1246.85,328.05,9146835,"10,65,75,28,428.15",170937
07-Jul-21,EQ,1167.95,1225.00,1158.50,1167.25,1225.00,1218.65,1195.87,1246.85,328.05,16745626,"20,02,55,14,634.10",274187
08-Jul-21,EQ,1225.00,1230.00,1181.20,1218.65,1190.00,1189.75,1205.09,1246.85,328.05,12410585,"14,95,59,01,482.35",229065
09-Jul-21,EQ,1192.00,1244.10,1188.00,1189.75,1239.75,1239.35,1220.40,1246.85,328.05,17859356,"21,79,55,26,924.75",305588
12-Jul-21,EQ,1251.00,1258.50,1218.35,1239.35,1225.00,1226.95,1241.20,1258.50,331.55,16647775,"20,66,32,48,657.40",286823
13-Jul-21,EQ,1238.00,1243.45,1223.10,1226.95,1229.50,1228.75,1233.12,1258.50,331.55,7915528,"9,76,07,95,661.35",144718
14-Jul-21,EQ,1231.95,1247.70,1219.00,1228.75,1243.40,1244.70,1235.34,1258.50,331.55,8341388,"10,30,44,19,016.60",150710
15-Jul-21,EQ,1246.10,1265.80,1237.70,1244.70,1257.60,1255.95,1253.63,1265.80,331.55,9655551,"12,10,44,91,972.80",186722
16-Jul-21,EQ,1264.70,1281.30,1259.05,1255.95,1274.75,1278.45,1270.98,1281.30,331.55,8496925,"10,79,94,41,556.65",166436
19-Jul-21,EQ,1259.00,1290.90,1253.70,1278.45,1264.05,1266.40,1274.28,1290.90,342.55,8904629,"11,34,69,74,829.05",173387
20-Jul-21,EQ,1272.00,1272.30,1225.00,1266.40,1231.95,1233.35,1241.77,1290.90,342.55,8579940,"10,65,42,93,471.65",170242
22-Jul-21,EQ,1249.00,1277.95,1248.00,1233.35,1277.95,1273.00,1265.92,1290.90,342.55,7894024,"9,99,31,64,000.85",161316
23-Jul-21,EQ,1279.35,1295.50,1274.00,1273.00,1279.05,1281.40,1284.66,1295.50,342.55,8641865,"11,10,18,67,403.05",170796
26-Jul-21,EQ,1289.00,1308.25,1278.05,1281.40,1297.00,1297.95,1294.88,1308.25,342.75,8678433,"11,23,75,53,130.25",172836
27-Jul-21,EQ,1315.00,1334.50,1308.05,1297.95,1333.50,1330.65,1322.41,1334.50,342.75,10341382,"13,67,55,47,882.25",174851
28-Jul-21,EQ,1332.00,1369.95,1306.20,1330.65,1368.05,1365.00,1337.80,1369.95,342.75,12835125,"17,17,08,84,417.60",220148
29-Jul-21,EQ,1375.00,1481.80,1368.00,1365.00,1458.00,1458.60,1434.83,1481.80,342.75,30061041,"43,13,25,88,858.65",486413
30-Jul-21,EQ,1455.65,1472.70,1427.80,1458.60,1435.25,1434.30,1451.63,1481.80,342.75,14049265,"20,39,43,26,177.20",253239
02-Aug-21,EQ,1446.00,1447.00,1405.50,1434.30,1413.00,1410.05,1418.61,1481.80,342.75,9768920,"13,85,82,39,053.10",201290
03-Aug-21,EQ,1414.00,1420.85,1390.35,1410.05,1407.25,1407.20,1405.32,1481.80,342.75,8640560,"12,14,27,58,072.35",211723
04-Aug-21,EQ,1420.00,1448.00,1405.10,1407.20,1415.30,1416.20,1425.42,1481.80,342.75,11289435,"16,09,21,99,774.60",225892
05-Aug-21,EQ,1415.30,1450.00,1387.50,1416.20,1449.00,1446.60,1418.11,1481.80,342.75,16221799,"23,00,42,57,192.75",274552
06-Aug-21,EQ,1449.00,1457.00,1426.00,1446.60,1428.00,1428.85,1439.73,1481.80,342.75,9674025,"13,92,80,12,701.80",213124
09-Aug-21,EQ,1434.00,1443.25,1405.40,1428.85,1408.50,1412.20,1422.93,1481.80,342.75,7859493,"11,18,34,84,133.25",175185
10-Aug-21,EQ,1412.00,1418.00,1367.20,1412.20,1372.15,1373.60,1394.64,1481.80,342.75,8451623,"11,78,69,65,575.25",190548
11-Aug-21,EQ,1390.00,1429.70,1384.20,1373.60,1428.50,1426.20,1408.16,1481.80,342.75,14535357,"20,46,80,76,905.85",304687
12-Aug-21,EQ,1436.00,1444.70,1416.55,1426.20,1433.65,1435.35,1431.30,1481.80,342.75,10943108,"15,66,29,16,646.65",189925
13-Aug-21,EQ,1405.00,1476.60,1390.65,1435.35,1467.25,1461.65,1435.19,1481.80,342.75,28969872,"41,57,72,65,262.50",507280
16-Aug-21,EQ,1484.00,1534.50,1472.20,1461.65,1515.30,1519.40,1503.26,1534.50,342.75,27114488,"40,76,01,62,318.70",470948
17-Aug-21,EQ,1519.40,1534.00,1491.75,1519.40,1501.45,1503.70,1514.32,1534.50,342.75,18970923,"28,72,80,12,846.30",362892
18-Aug-21,EQ,1509.45,1518.90,1488.20,1503.70,1497.20,1500.45,1502.14,1534.50,342.75,12331745,"18,52,39,55,013.75",252131
20-Aug-21,EQ,1445.05,1447.00,1362.80,1500.45,1367.70,1375.60,1412.52,1534.50,342.75,27340069,"38,61,83,63,329.50",586431
23-Aug-21,EQ,1402.00,1409.80,1310.75,1375.60,1362.30,1358.65,1366.21,1534.50,342.75,22925729,"31,32,13,97,175.00",438033
24-Aug-21,EQ,1382.00,1420.00,1377.00,1358.65,1407.15,1404.65,1399.79,1534.50,342.75,17607579,"24,64,68,45,916.00",329898
25-Aug-21,EQ,1418.00,1426.00,1380.75,1404.65,1390.60,1390.20,1405.45,1534.50,342.75,12565010,"17,65,94,52,557.20",234330
26-Aug-21,EQ,1390.40,1394.75,1365.00,1390.20,1376.80,1375.05,1377.36,1534.50,342.75,9157898,"12,61,37,55,303.65",181905
27-Aug-21,EQ,1379.00,1394.45,1375.85,1375.05,1382.40,1384.15,1385.73,1534.50,342.75,7394081,"10,24,61,83,944.60",148295
30-Aug-21,EQ,1399.00,1445.00,1398.00,1384.15,1436.70,1440.60,1430.46,1534.50,342.75,13444387,"19,23,16,96,469.15",264920
31-Aug-21,EQ,1445.00,1459.00,1432.00,1440.60,1447.10,1450.25,1449.25,1534.50,342.75,24752108,"35,87,19,18,020.50",241285
01-Sep-21,EQ,1451.25,1455.50,1407.00,1450.25,1410.95,1411.20,1422.05,1534.50,342.75,8812897,"12,53,23,64,367.30",188156
02-Sep-21,EQ,1411.00,1432.00,1410.00,1411.20,1424.90,1425.10,1421.37,1534.50,342.75,6148046,"8,73,86,34,439.10",135353
03-Sep-21,EQ,1428.00,1452.95,1416.45,1425.10,1440.15,1443.65,1436.58,1534.50,342.75,8452382,"12,14,24,93,020.30",167684
06-Sep-21,EQ,1447.00,1451.95,1423.15,1443.65,1435.45,1437.00,1436.17,1534.50,342.75,6958676,"9,99,38,57,812.30",146049
07-Sep-21,EQ,1444.00,1459.00,1420.65,1437.00,1421.50,1428.70,1439.40,1534.50,342.75,6352717,"9,14,41,23,989.00",145446
08-Sep-21,EQ,1426.00,1442.65,1418.60,1428.70,1428.00,1429.85,1430.46,1534.50,342.75,4676224,"6,68,91,52,680.65",114775
09-Sep-21,EQ,1420.00,1451.95,1420.00,1429.85,1446.90,1447.00,1441.08,1534.50,342.75,5313030,"7,65,64,86,787.90",137267
13-Sep-21,EQ,1447.00,1472.00,1436.50,1447.00,1470.00,1463.45,1451.62,1534.50,342.75,5670208,"8,23,09,85,329.30",133505
14-Sep-21,EQ,1476.00,1476.00,1449.00,1463.45,1451.40,1452.30,1461.40,1534.50,342.75,5503767,"8,04,32,10,155.50",133997
15-Sep-21,EQ,1452.30,1463.70,1444.40,1452.30,1453.05,1455.10,1454.40,1534.50,342.75,4417464,"6,42,47,49,303.25",117061
16-Sep-21,EQ,1460.00,1471.90,1431.25,1455.10,1436.90,1436.75,1445.76,1534.50,342.75,5606797,"8,10,61,01,676.10",148967
17-Sep-21,EQ,1437.00,1440.30,1360.00,1436.75,1382.80,1385.90,1387.18,1534.50,342.75,19572030,"27,14,99,60,524.40",445794
20-Sep-21,EQ,1350.00,1351.90,1247.35,1385.90,1247.35,1253.10,1293.00,1534.50,342.75,28238412,"36,51,23,76,240.20",680557
21-Sep-21,EQ,1258.00,1296.90,1232.90,1253.10,1296.50,1292.20,1263.43,1534.50,342.75,25593540,"32,33,56,88,765.00",467449
22-Sep-21,EQ,1299.40,1318.00,1283.10,1292.20,1303.00,1305.80,1301.92,1534.50,342.75,11124247,"14,48,28,42,665.95",263880
23-Sep-21,EQ,1330.00,1339.45,1306.05,1305.80,1315.50,1318.70,1320.33,1534.50,342.75,9946251,"13,13,23,42,309.45",254153
24-Sep-21,EQ,1320.00,1324.00,1258.45,1318.70,1267.00,1272.10,1284.94,1534.50,342.75,13286616,"17,07,25,12,017.75",302339
27-Sep-21,EQ,1272.00,1288.70,1261.05,1272.10,1270.35,1270.50,1274.03,1534.50,355.65,8668877,"11,04,43,79,079.25",182487
28-Sep-21,EQ,1273.45,1296.80,1263.00,1270.50,1279.00,1280.95,1281.17,1534.50,355.65,8100736,"10,37,84,37,351.35",155092
29-Sep-21,EQ,1270.00,1309.80,1267.20,1280.95,1293.80,1295.55,1290.68,1534.50,355.65,9494577,"12,25,44,27,544.50",200121
30-Sep-21,EQ,1303.00,1316.40,1283.85,1295.55,1285.50,1288.90,1296.97,1534.50,355.65,7514568,"9,74,61,66,693.75",158511
01-Oct-21,EQ,1275.00,1311.00,1265.00,1288.90,1294.05,1297.85,1294.19,1534.50,355.65,9037470,"11,69,62,19,086.00",182801
04-Oct-21,EQ,1297.85,1327.75,1280.40,1297.85,1322.00,1324.15,1307.13,1534.50,362.50,9690237,"12,66,64,04,492.70",196296
05-Oct-21,EQ,1314.00,1332.70,1310.15,1324.15,1317.75,1316.85,1320.41,1534.50,362.50,5795216,"7,65,20,41,813.90",113241
06-Oct-21,EQ,1319.90,1328.60,1273.15,1316.85,1274.00,1279.90,1298.51,1534.50,362.50,8631693,"11,20,83,69,774.40",182555
07-Oct-21,EQ,1295.00,1306.80,1283.55,1279.90,1288.55,1289.20,1294.68,1534.50,362.50,4603367,"5,95,98,81,711.45",100335
08-Oct-21,EQ,1302.00,1344.05,1296.35,1289.20,1302.80,1301.15,1318.02,1534.50,362.50,10722015,"14,13,18,42,227.65",209592
11-Oct-21,EQ,1305.00,1327.35,1298.00,1301.15,1314.00,1313.20,1313.46,1534.50,362.50,6349658,"8,34,00,10,808.85",154072
12-Oct-21,EQ,1313.20,1335.00,1305.00,1313.20,1327.70,1329.10,1322.05,1534.50,362.50,6097019,"8,06,05,57,067.10",127459
13-Oct-21,EQ,1325.50,1376.55,1318.05,1329.10,1356.50,1354.30,1357.30,1534.50,362.50,13285718,"18,03,27,05,350.55",270178
14-Oct-21,EQ,1374.00,1390.60,1354.00,1354.30,1372.50,1375.05,1375.35,1534.50,362.50,8227371,"11,31,54,79,685.40",225847
18-Oct-21,EQ,1418.00,1424.75,1391.10,1375.05,1408.00,1411.05,1412.00,1534.50,389.60,10923230,"15,42,36,38,710.65",254274
19-Oct-21,EQ,1421.00,1426.55,1357.55,1411.05,1369.00,1366.90,1395.29,1534.50,389.60,8756924,"12,21,84,21,090.85",181679
20-Oct-21,EQ,1372.00,1376.00,1326.65,1366.90,1344.00,1343.30,1352.99,1534.50,389.60,6975774,"9,43,81,43,064.85",158821
21-Oct-21,EQ,1356.70,1357.85,1289.70,1343.30,1317.00,1314.70,1322.44,1534.50,389.60,8357573,"11,05,24,15,947.65",180536
