Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
16-Aug-21,EQ,116.90,118.35,114.70,116.10,115.30,115.50,116.20,128.50,64.10,14771886,"1,71,65,04,134.45",65733
17-Aug-21,EQ,116.00,116.00,112.70,115.50,114.10,113.85,114.16,128.50,64.10,16025745,"1,82,95,77,975.55",61271
18-Aug-21,EQ,113.90,115.25,112.90,113.85,113.15,113.20,113.99,128.50,64.10,10074307,"1,14,83,52,354.45",45346
20-Aug-21,EQ,110.65,111.75,108.50,113.20,109.70,110.20,110.24,128.50,64.10,23878081,"2,63,22,05,977.25",104663
23-Aug-21,EQ,110.35,112.00,108.50,110.20,111.95,111.75,110.25,128.50,64.10,16886027,"1,86,17,44,908.15",73506
24-Aug-21,EQ,113.15,115.20,112.10,111.75,113.25,113.20,113.46,128.50,64.10,17368602,"1,97,06,62,804.30",73347
25-Aug-21,EQ,113.50,117.20,113.30,113.20,115.90,115.65,115.78,128.50,64.10,18637317,"2,15,78,87,422.15",67735
26-Aug-21,EQ,115.60,116.25,114.40,115.65,115.40,115.55,115.34,128.50,64.10,8779246,"1,01,25,63,753.30",37699
27-Aug-21,EQ,115.50,117.00,114.95,115.55,116.60,116.65,116.09,128.50,64.10,9706825,"1,12,68,29,633.70",42874
30-Aug-21,EQ,116.75,120.40,116.75,116.65,120.10,120.15,119.06,128.50,64.10,15933414,"1,89,69,62,997.40",68977
31-Aug-21,EQ,120.00,121.00,119.05,120.15,120.35,120.55,120.14,128.50,64.10,13376290,"1,60,70,37,593.40",56393
01-Sep-21,EQ,121.80,122.25,119.40,120.55,119.65,119.70,120.31,128.50,64.10,10964080,"1,31,91,24,874.25",70643
02-Sep-21,EQ,118.90,120.15,118.00,119.70,118.60,118.65,118.96,128.50,64.10,13031666,"1,55,02,26,935.15",77733
03-Sep-21,EQ,119.95,123.50,118.80,118.65,123.40,123.10,121.83,128.50,64.10,21326802,"2,59,83,15,211.70",110051
06-Sep-21,EQ,123.80,124.35,121.15,123.10,121.65,121.65,122.39,128.50,64.10,12505630,"1,53,05,49,011.75",70357
07-Sep-21,EQ,122.50,122.75,119.55,121.65,120.30,119.95,120.66,128.50,64.10,8530847,"1,02,92,95,152.75",47261
08-Sep-21,EQ,119.00,119.50,117.50,119.95,119.00,118.95,118.65,128.50,64.10,7801721,"92,57,04,360.75",44873
09-Sep-21,EQ,119.10,123.80,118.20,118.95,122.15,122.15,122.04,128.50,64.10,27242637,"3,32,47,14,645.15",122330
13-Sep-21,EQ,122.20,123.40,121.10,122.15,122.95,123.05,122.45,128.50,64.10,9921031,"1,21,48,49,078.00",60437
14-Sep-21,EQ,123.30,125.40,122.80,123.05,123.85,123.95,124.26,128.50,64.10,16593684,"2,06,19,19,568.45",72690
15-Sep-21,EQ,124.25,130.70,124.25,123.95,128.75,128.45,128.84,130.70,64.10,42437332,"5,46,76,73,274.65",198436
16-Sep-21,EQ,129.65,131.25,127.40,128.45,128.90,128.70,129.26,131.25,64.10,22431820,"2,89,96,13,335.15",97341
17-Sep-21,EQ,128.70,129.70,124.75,128.70,127.85,127.75,127.13,131.25,64.10,25968166,"3,30,14,57,026.30",84866
20-Sep-21,EQ,125.05,129.40,125.05,127.75,127.70,128.50,128.21,131.25,64.10,29857432,"3,82,80,75,447.45",106998
21-Sep-21,EQ,129.60,136.00,129.10,128.50,135.15,135.20,133.45,136.00,64.10,51537119,"6,87,74,40,829.00",222218
22-Sep-21,EQ,134.50,135.25,132.45,135.20,133.65,133.65,133.94,136.00,64.10,16424387,"2,19,99,33,919.85",95055
23-Sep-21,EQ,134.80,138.35,134.40,133.65,137.75,137.75,136.62,138.35,64.10,18688982,"2,55,33,10,507.60",116474
24-Sep-21,EQ,138.90,139.90,134.50,137.75,135.50,136.10,137.66,139.90,64.10,33667173,"4,63,47,17,863.45",107557
27-Sep-21,EQ,138.05,140.75,137.50,136.10,139.95,140.00,139.42,140.75,64.10,34196564,"4,76,77,59,410.70",151907
28-Sep-21,EQ,141.80,143.60,141.00,140.00,142.00,142.20,142.25,143.60,64.10,46109879,"6,55,92,24,298.10",154758
29-Sep-21,EQ,140.85,148.80,139.35,142.20,145.70,144.75,144.58,148.80,64.10,68003697,"9,83,21,41,147.70",201937
30-Sep-21,EQ,144.75,146.05,141.35,144.75,144.15,144.50,143.81,148.80,64.10,26714630,"3,84,17,58,456.15",115252
01-Oct-21,EQ,145.20,149.65,144.10,144.50,146.15,146.25,146.53,149.65,64.10,42893182,"6,28,53,18,317.60",187169
04-Oct-21,EQ,147.80,148.50,147.00,146.25,147.90,147.60,147.72,149.65,64.10,16099471,"2,37,81,81,257.85",145646
05-Oct-21,EQ,150.00,164.60,149.00,147.60,163.50,163.65,159.28,164.60,64.10,131238378,"20,90,30,35,998.05",484872
06-Oct-21,EQ,166.00,172.75,165.80,163.65,167.30,168.10,169.24,172.75,64.10,101221817,"17,13,07,01,786.05",391592
07-Oct-21,EQ,170.15,170.15,159.50,168.10,160.60,160.40,163.29,172.75,64.10,59769140,"9,75,98,88,793.40",251185
08-Oct-21,EQ,163.90,166.60,160.50,160.40,161.15,160.95,162.83,172.75,64.10,30561341,"4,97,62,58,180.30",205362
11-Oct-21,EQ,163.75,166.20,162.70,160.95,165.65,165.00,164.84,172.75,64.10,18143592,"2,99,08,76,185.80",107516
12-Oct-21,EQ,165.10,165.85,162.75,165.00,163.65,163.55,163.84,172.75,64.10,11619888,"1,90,37,68,757.00",75495
13-Oct-21,EQ,163.65,163.80,159.70,163.55,160.00,160.00,160.85,172.75,64.10,16690451,"2,68,46,05,156.35",97991
14-Oct-21,EQ,161.00,161.75,158.65,160.00,158.75,159.05,159.64,172.75,64.10,14821875,"2,36,62,31,842.75",99979
18-Oct-21,EQ,163.75,165.50,161.20,159.05,162.30,162.10,163.13,172.75,64.10,22899876,"3,73,55,69,024.10",126622
19-Oct-21,EQ,163.50,163.50,158.00,162.10,159.00,158.60,160.16,172.75,64.10,10331930,"1,65,47,56,016.30",65601
20-Oct-21,EQ,159.25,159.35,153.65,158.60,155.05,154.90,155.78,172.75,64.10,17118996,"2,66,68,21,890.10",84304
21-Oct-21,EQ,157.60,160.30,154.55,154.90,156.25,155.00,156.66,172.75,64.10,31555789,"4,94,35,78,852.45",149984
22-Oct-21,EQ,157.00,158.35,154.50,155.00,156.50,157.05,156.85,172.75,64.10,27317028,"4,28,45,62,205.60",98610
25-Oct-21,EQ,159.00,162.95,158.90,157.05,161.30,161.40,160.83,172.75,64.10,34568006,"5,55,96,12,200.95",215294
26-Oct-21,EQ,163.55,163.95,160.30,161.40,163.25,163.10,162.77,172.75,64.10,33022684,"5,37,52,41,305.60",135630
27-Oct-21,EQ,163.10,163.60,157.00,163.10,157.45,157.90,159.85,172.75,64.10,21652522,"3,46,11,97,896.55",117971
28-Oct-21,EQ,150.00,156.85,148.70,157.90,150.90,150.20,152.14,172.75,64.10,24815027,"3,77,53,89,824.80",142425
29-Oct-21,EQ,149.90,151.85,146.00,150.20,150.00,149.05,148.89,172.75,64.10,18736450,"2,78,96,47,417.20",107527
01-Nov-21,EQ,150.00,153.60,148.40,149.05,153.05,153.15,151.20,172.75,64.20,11444653,"1,73,04,58,178.10",67972
02-Nov-21,EQ,153.95,154.80,151.35,153.15,152.60,152.95,153.32,172.75,64.20,20609479,"3,15,98,59,840.75",72705
03-Nov-21,EQ,151.20,154.20,149.80,152.95,152.00,152.00,151.94,172.75,64.20,11591857,"1,76,12,16,787.40",57658
04-Nov-21,EQ,152.00,152.85,151.25,152.00,152.00,152.05,152.26,172.75,64.20,1114216,"16,96,48,937.50",18134
08-Nov-21,EQ,152.95,155.55,151.70,152.05,155.20,154.90,153.98,172.75,67.80,16568525,"2,55,12,17,515.45",138774
09-Nov-21,EQ,156.50,158.15,155.00,154.90,156.55,156.65,156.43,172.75,67.80,13601954,"2,12,77,11,156.55",73822
10-Nov-21,EQ,156.70,158.70,156.45,156.65,157.85,157.70,157.58,172.75,67.80,13900618,"2,19,04,89,138.85",77496
11-Nov-21,EQ,156.60,156.85,153.05,157.70,153.65,153.50,153.86,172.75,67.80,14158749,"2,17,84,42,966.35",82425
12-Nov-21,EQ,154.00,155.60,153.30,153.50,154.80,154.65,154.61,172.75,67.80,10552485,"1,63,15,57,585.35",67860
15-Nov-21,EQ,156.45,162.25,156.00,154.65,158.45,157.80,158.77,172.75,70.70,45750584,"7,26,36,73,044.75",215045
16-Nov-21,EQ,159.40,159.70,156.80,157.80,157.60,157.15,158.09,172.75,70.70,12956283,"2,04,83,12,194.35",79937
17-Nov-21,EQ,157.00,159.25,156.60,157.15,157.60,157.40,157.96,172.75,70.70,11420415,"1,80,39,16,179.40",87941
18-Nov-21,EQ,157.00,157.00,153.70,157.40,154.45,154.30,154.78,172.75,70.70,18351511,"2,84,04,42,524.30",121942
22-Nov-21,EQ,151.25,153.70,146.00,154.30,147.90,146.55,149.02,172.75,71.80,21558590,"3,21,27,44,173.10",127921
23-Nov-21,EQ,145.80,147.70,143.40,146.55,146.85,146.70,145.83,172.75,71.80,21216047,"3,09,40,21,167.05",113879
24-Nov-21,EQ,149.00,155.85,149.00,146.70,152.95,153.45,153.44,172.75,71.80,36294271,"5,56,89,85,596.30",201127
25-Nov-21,EQ,154.00,156.00,152.55,153.45,155.15,155.10,153.99,172.75,71.80,11554142,"1,77,92,71,231.15",75739
26-Nov-21,EQ,152.25,152.25,146.25,155.10,147.75,147.10,148.83,172.75,71.80,23135841,"3,44,33,37,067.35",161796
29-Nov-21,EQ,145.00,146.05,141.90,147.10,144.40,144.10,144.02,172.75,77.05,18736522,"2,69,84,26,387.90",100327
30-Nov-21,EQ,143.35,147.75,141.10,144.10,142.40,142.10,143.34,172.75,77.05,22980651,"3,29,40,48,881.45",107133
01-Dec-21,EQ,142.40,143.65,139.65,142.10,142.30,142.25,141.22,172.75,77.05,14278744,"2,01,64,72,665.40",87668
02-Dec-21,EQ,140.50,144.65,140.40,142.25,144.00,144.00,142.77,172.75,77.05,8561767,"1,22,23,80,607.75",71874
03-Dec-21,EQ,144.00,146.85,143.15,144.00,145.80,145.90,145.75,172.75,77.05,10690334,"1,55,81,19,330.05",64188
06-Dec-21,EQ,145.80,145.85,142.75,145.90,143.60,143.35,144.17,172.75,86.60,7749262,"1,11,72,22,600.75",74001
07-Dec-21,EQ,145.00,146.25,144.50,143.35,146.15,145.90,145.73,172.75,86.60,10253663,"1,49,42,81,699.30",73230
08-Dec-21,EQ,147.00,150.35,146.80,145.90,148.50,148.40,148.49,172.75,86.60,12266948,"1,82,15,34,393.55",74964
09-Dec-21,EQ,149.50,149.90,146.35,148.40,147.50,147.35,147.83,172.75,86.60,7989291,"1,18,10,46,316.80",48750
10-Dec-21,EQ,146.25,148.00,145.55,147.35,147.70,147.55,146.96,172.75,86.60,10324085,"1,51,72,39,121.25",53043
13-Dec-21,EQ,148.95,150.50,145.35,147.55,146.20,145.95,147.75,172.75,86.60,13595587,"2,00,87,03,142.10",74964
14-Dec-21,EQ,144.25,147.45,143.95,145.95,146.35,146.90,145.82,172.75,86.60,12331999,"1,79,82,43,953.85",67673
15-Dec-21,EQ,146.30,147.70,143.60,146.90,144.15,143.95,145.29,172.75,86.60,10361033,"1,50,53,40,387.15",76576
16-Dec-21,EQ,145.30,146.25,144.55,143.95,145.50,145.35,145.33,172.75,86.60,12156709,"1,76,67,43,848.40",56920
17-Dec-21,EQ,144.20,145.10,138.50,145.35,139.70,139.40,140.94,172.75,86.60,17667617,"2,49,00,40,329.50",81243
20-Dec-21,EQ,137.50,137.65,131.65,139.40,134.40,134.00,133.99,172.75,86.60,17238729,"2,30,98,54,971.30",101395
